dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,as_reported,pfea,all_topics,dimensions,categories
CPI,CPI,YoY,IN,174.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Gram: Split][CPI],[Gram: Split],"{""Gram: Split"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Gram: Whole][CPI],[Gram: Whole],"{""Gram: Whole"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Grapes][CPI],[Grapes],"{""Grapes"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,212.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Green Chillies][CPI],[Green Chillies],"{""Green Chillies"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,343.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Green Coconut (no.)][CPI],[Green Coconut (no.)],"{""Green Coconut (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Grinding Charges][IN][CPI],[Grinding Charges],"{""Grinding Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Groundnut][CPI],[Groundnut],"{""Groundnut"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Groundnut Oil][CPI],[Groundnut Oil],"{""Groundnut Oil"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,262.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Guava][CPI],[Guava],"{""Guava"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Gur][CPI],[Gur],"{""Gur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,164.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Hair Oil, Shampoo, Hair Cream][CPI]","[Hair Oil, Shampoo, Hair Cream]","{""Hair Oil, Shampoo, Hair Cream"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Headwear, Belts, Ties (no.)][CPI]","[Headwear, Belts, Ties (no.)]","{""Headwear, Belts, Ties (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Honey][CPI],[Honey],"{""Honey"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Hookah Tobacco (gm)][CPI],[Hookah Tobacco (gm)],"{""Hookah Tobacco (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,231.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Hospital & Nursing Home Charges][CPI],[Hospital & Nursing Home Charges],"{""Hospital & Nursing Home Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,177.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Hotel Lodging Charges][CPI],[Hotel Lodging Charges],"{""Hotel Lodging Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,184.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][House Rent, Garage Rent][CPI]","[House Rent, Garage Rent]","{""House Rent, Garage Rent"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,158.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Ice-cream][CPI],[Ice-cream],"{""Ice-cream"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Incense (agarbatti), Room Freshener][CPI]","[Incense (agarbatti), Room Freshener]","{""Incense (agarbatti), Room Freshener"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,230.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Ingredients for Pan (gm)][CPI],[Ingredients for Pan (gm)],"{""Ingredients for Pan (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,143.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Internet Expenses][CPI],[Internet Expenses],"{""Internet Expenses"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,160.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Inverter][IN][CPI],[Inverter],"{""Inverter"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,158.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Jackfruit][CPI],[Jackfruit],"{""Jackfruit"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,219.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Jeera (gm)][IN][CPI],[Jeera (gm)],"{""Jeera (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,216.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Jowar & its Products][CPI],[Jowar & its Products],"{""Jowar & its Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,256.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Kerosene – Other Sources (litre)][IN][CPI],[Kerosene – Other Sources (litre)],"{""Kerosene – Other Sources (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,331.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Kerosene – PDS (litre)][CPI],[Kerosene – PDS (litre)],"{""Kerosene – PDS (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,210.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Khesari][CPI],[Khesari],"{""Khesari"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,158.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Knitting Wool (gm)][CPI],[Knitting Wool (gm)],"{""Knitting Wool (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Kurta-pajama Suits: Females (no.)][CPI],[Kurta-pajama Suits: Females (no.)],"{""Kurta-pajama Suits: Females (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Kurta-pajama Suits: Males (no.)][CPI],[Kurta-pajama Suits: Males (no.)],"{""Kurta-pajama Suits: Males (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Lady's Finger][IN][CPI],[Lady's Finger],"{""Lady's Finger"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,204.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Leaf Tobacco (gm)][IN][CPI],[Leaf Tobacco (gm)],"{""Leaf Tobacco (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Leather Boots, Shoes][CPI]","[Leather Boots, Shoes]","{""Leather Boots, Shoes"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Leather Sandals, Chappals, etc.][IN][CPI]","[Leather Sandals, Chappals, etc.]","{""Leather Sandals, Chappals, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,157.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lemon (no.)][CPI],[Lemon (no.)],"{""Lemon (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,122.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lighter (bidi/ Cigarette/ Gas Stove)][CPI],[Lighter (bidi/ Cigarette/ Gas Stove)],"{""Lighter (bidi/ Cigarette/ Gas Stove)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lock][CPI],[Lock],"{""Lock"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][LPG [excl. Conveyance]][CPI],[LPG [excl. Conveyance]],"{""LPG [excl. Conveyance]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lubricants & Other Fuels for Vehicle][CPI],[Lubricants & Other Fuels for Vehicle],"{""Lubricants & Other Fuels for Vehicle"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Lungi (no.)][CPI],[Lungi (no.)],"{""Lungi (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,206.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Maida][CPI],[Maida],"{""Maida"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,222.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Maize & Products][CPI],[Maize & Products],"{""Maize & Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,146.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mango][CPI],[Mango],"{""Mango"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Masur][IN][CPI],[Masur],"{""Masur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,144.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Matches (box)][CPI],[Matches (box)],"{""Matches (box)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,202.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Medicine (non-institutional)][CPI],[Medicine (non-institutional)],"{""Medicine (non-institutional)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Milk: Condensed/ Powder][CPI],[Milk: Condensed/ Powder],"{""Milk: Condensed/ Powder"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Milk: Liquid (litre)][CPI],[Milk: Liquid (litre)],"{""Milk: Liquid (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,119.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mineral Water (litre)][CPI],[Mineral Water (litre)],"{""Mineral Water (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,128.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mobile Handset][CPI],[Mobile Handset],"{""Mobile Handset"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Monthly Charges for Cable Tv Connection][CPI],[Monthly Charges for Cable Tv Connection],"{""Monthly Charges for Cable Tv Connection"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,168.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Monthly Maintainance Charges][CPI],[Monthly Maintainance Charges],"{""Monthly Maintainance Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Moong][CPI],[Moong],"{""Moong"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,163.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mosquito Net (no.)][CPI],[Mosquito Net (no.)],"{""Mosquito Net (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,160.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Mosquito Repellent, Insecticide, Acid etc.][CPI]","[Mosquito Repellent, Insecticide, Acid etc.]","{""Mosquito Repellent, Insecticide, Acid etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Motor Car, Jeep][CPI]","[Motor Car, Jeep]","{""Motor Car, Jeep"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,197.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Motor Cycle, Scooter][CPI]","[Motor Cycle, Scooter]","{""Motor Cycle, Scooter"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Muri][CPI],[Muri],"{""Muri"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Mustard Oil][CPI],[Mustard Oil],"{""Mustard Oil"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Newspapers, Periodicals][CPI]","[Newspapers, Periodicals]","{""Newspapers, Periodicals"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,209.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Oilseeds (gm)][CPI],[Oilseeds (gm)],"{""Oilseeds (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,206.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Onion][CPI],[Onion],"{""Onion"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Orange, Mausami (no.)][CPI]","[Orange, Mausami (no.)]","{""Orange, Mausami (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,165.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Other Beverages: Cocoa, Chocolate, etc.][IN][CPI]","[Other Beverages: Cocoa, Chocolate, etc.]","{""Other Beverages: Cocoa, Chocolate, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Cereals][CPI],[Other Cereals],"{""Other Cereals"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Consumer Services Excluding Conveyance][IN][CPI],[Other Consumer Services Excluding Conveyance],"{""Other Consumer Services Excluding Conveyance"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Conveyance Expenses][CPI],[Other Conveyance Expenses],"{""Other Conveyance Expenses"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,140.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Cooking/ Household Appliances][CPI],[Other Cooking/ Household Appliances],"{""Other Cooking/ Household Appliances"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Crockery & Utensils][CPI],[Other Crockery & Utensils],"{""Other Crockery & Utensils"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,229.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Dry Fruits][IN][CPI],[Other Dry Fruits],"{""Other Dry Fruits"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Durables (specify)….][CPI],[Other Durables (specify)….],"{""Other Durables (specify)…."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,177.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)][CPI],[Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)],"{""Other Educational Expenses (incl. Fees for Enrollment in Web-based Training)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,144.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Entertainment][IN][CPI],[Other Entertainment],"{""Other Entertainment"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Footwear][CPI],[Other Footwear],"{""Other Footwear"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,220.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Fresh Fruits][CPI],[Other Fresh Fruits],"{""Other Fresh Fruits"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,178.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Fuel][IN][CPI],[Other Fuel],"{""Other Fuel"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Other Furniture & Fixtures (couch, Sofa, Etc.)][IN][CPI]","[Other Furniture & Fixtures (couch, Sofa, Etc.)]","{""Other Furniture & Fixtures (couch, Sofa, Etc.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Other Intoxicants][IN][CPI],[Other Intoxicants],"{""Other Intoxicants"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Leather Footwear][CPI],[Other Leather Footwear],"{""Other Leather Footwear"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Medical Expenses (non-institutional)][CPI],[Other Medical Expenses (non-institutional)],"{""Other Medical Expenses (non-institutional)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,209.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Metal Utensils][CPI],[Other Metal Utensils],"{""Other Metal Utensils"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,184.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Milk Products][CPI],[Other Milk Products],"{""Other Milk Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,196.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Nuts][CPI],[Other Nuts],"{""Other Nuts"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,253.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Ornaments][CPI],[Other Ornaments],"{""Other Ornaments"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Packaged Processed Food][CPI],[Other Packaged Processed Food],"{""Other Packaged Processed Food"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,228.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Petty Articles][CPI],[Other Petty Articles],"{""Other Petty Articles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Pulse Products][CPI],[Other Pulse Products],"{""Other Pulse Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,208.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Pulses][CPI],[Other Pulses],"{""Other Pulses"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,200.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Rice Products][CPI],[Other Rice Products],"{""Other Rice Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,299.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Others: Birds, Crab, Oyster, Tortoise, etc.][IN][CPI]","[Others: Birds, Crab, Oyster, Tortoise, etc.]","{""Others: Birds, Crab, Oyster, Tortoise, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,200.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Tobacco Products][CPI],[Other Tobacco Products],"{""Other Tobacco Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,213.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Vegetables][CPI],[Other Vegetables],"{""Other Vegetables"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Other Washing Requisites][CPI],[Other Washing Requisites],"{""Other Washing Requisites"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,241.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Palak/other Leafy Vegetables][IN][CPI],[Palak/other Leafy Vegetables],"{""Palak/other Leafy Vegetables"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,229.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pan: Finished (no.)][CPI],[Pan: Finished (no.)],"{""Pan: Finished (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,225.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Pan: Leaf (no.)][IN][CPI],[Pan: Leaf (no.)],"{""Pan: Leaf (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Papad, Bhujia, Namkeen, Mixture, Chanachur][CPI]","[Papad, Bhujia, Namkeen, Mixture, Chanachur]","{""Papad, Bhujia, Namkeen, Mixture, Chanachur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,212.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Papaya][IN][CPI],[Papaya],"{""Papaya"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,155.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Parwal/patal, Kundru][CPI]","[Parwal/patal, Kundru]","{""Parwal/patal, Kundru"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,157.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][PC/ Laptop/ Other Peripherals Incl. Software][CPI],[PC/ Laptop/ Other Peripherals Incl. Software],"{""PC/ Laptop/ Other Peripherals Incl. Software"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,308.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pears/nashpati][CPI],[Pears/nashpati],"{""Pears/nashpati"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Peas (pulses)][CPI],[Peas (pulses)],"{""Peas (pulses)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,272.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Peas (vegetables)][CPI],[Peas (vegetables)],"{""Peas (vegetables)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,140.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Petrol for Vehicle][CPI],[Petrol for Vehicle],"{""Petrol for Vehicle"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Photography][CPI],[Photography],"{""Photography"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pickles (gm)][CPI],[Pickles (gm)],"{""Pickles (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Pillow, Quilt, Mattress (no.)][CPI]","[Pillow, Quilt, Mattress (no.)]","{""Pillow, Quilt, Mattress (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,232.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Pineapple (no.)][IN][CPI],[Pineapple (no.)],"{""Pineapple (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Plugs, Switches & Other Electrical Fittings][CPI]","[Plugs, Switches & Other Electrical Fittings]","{""Plugs, Switches & Other Electrical Fittings"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,251.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pork][CPI],[Pork],"{""Pork"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,283.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Porter Charges][CPI],[Porter Charges],"{""Porter Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Potato][CPI],[Potato],"{""Potato"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Powder, Snow, Cream, Lotion and Perfume][IN][CPI]","[Powder, Snow, Cream, Lotion and Perfume]","{""Powder, Snow, Cream, Lotion and Perfume"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,206.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Prepared Sweets, Cake, Pastry][CPI]","[Prepared Sweets, Cake, Pastry]","{""Prepared Sweets, Cake, Pastry"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Pressure Cooker/ Pressure Pan][CPI],[Pressure Cooker/ Pressure Pan],"{""Pressure Cooker/ Pressure Pan"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Private Tutor/ Coaching Centre][CPI],[Private Tutor/ Coaching Centre],"{""Private Tutor/ Coaching Centre"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,181.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Radio, Tape Recorder, 2-in-1][CPI]","[Radio, Tape Recorder, 2-in-1]","{""Radio, Tape Recorder, 2-in-1"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,304.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Radish][CPI],[Radish],"{""Radish"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,262.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Ragi & its Products][IN][CPI],[Ragi & its Products],"{""Ragi & its Products"": ""ConsumptionItem""}"
